observation_id,base_id,observed_at,temp_c,wind_speed_kts,wind_gust_kts,visibility_sm,ceiling_ft,precip_type,precip_intensity,flight_category
19689,4,2024-09-28 00:00:00,27.4,7,9,1.5,1678,none,,IFR
19690,4,2024-09-28 03:00:00,26.3,0,,11.7,12910,none,,VFR
19691,4,2024-09-28 06:00:00,28.8,12,,5.4,8314,none,,VFR
19692,4,2024-09-28 09:00:00,17.4,4,,11.5,29731,none,,VFR
19693,4,2024-09-28 12:00:00,24.5,15,,6.8,14830,none,,VFR
19694,4,2024-09-28 15:00:00,25.8,15,,7.2,19787,none,,VFR
19695,4,2024-09-28 18:00:00,21.3,7,,11.8,200,none,,LIFR
19696,4,2024-09-28 21:00:00,26.7,19,,8.9,5015,none,,VFR
19697,4,2024-09-29 00:00:00,24.8,15,,7.7,15885,none,,VFR
19698,4,2024-09-29 03:00:00,28.4,0,,6.4,7190,none,,VFR
19699,4,2024-09-29 06:00:00,23.5,19,,13.1,1867,none,,MVFR
19700,4,2024-09-29 09:00:00,33.6,9,,9.7,9029,none,,VFR
19701,4,2024-09-29 12:00:00,24.0,13,,2.3,17356,none,,IFR
19702,4,2024-09-29 15:00:00,38.0,12,,8.4,21109,none,,VFR
19703,4,2024-09-29 18:00:00,22.5,17,,5.1,23515,none,,VFR
19704,4,2024-09-29 21:00:00,17.9,10,,6.5,7574,none,,VFR
19705,4,2024-09-30 00:00:00,24.6,15,,13.1,12937,none,,VFR
19706,4,2024-09-30 03:00:00,5.4,19,,6.7,17980,none,,VFR
19707,4,2024-09-30 06:00:00,19.2,5,,7.2,25837,none,,VFR
19708,4,2024-09-30 09:00:00,22.4,8,,4.6,9574,none,,MVFR
19709,4,2024-09-30 12:00:00,36.7,13,,7.2,21328,none,,VFR
19710,4,2024-09-30 15:00:00,18.0,13,,4.9,30342,none,,MVFR
19711,4,2024-09-30 18:00:00,21.9,0,2,8.7,12975,none,,VFR
19712,4,2024-09-30 21:00:00,15.1,16,17,11.3,21351,none,,VFR
19713,4,2024-10-01 00:00:00,18.5,19,,2.9,1819,none,,IFR
19714,4,2024-10-01 03:00:00,19.5,11,23,9.8,30085,none,,VFR
19715,4,2024-10-01 06:00:00,20.2,6,,7.1,14947,rain,moderate,VFR
19716,4,2024-10-01 09:00:00,15.9,12,27,12.6,9245,none,,VFR
19717,4,2024-10-01 12:00:00,14.6,11,,3.6,2372,none,,MVFR
19718,4,2024-10-01 15:00:00,12.7,9,,6.3,13837,rain,light,VFR
19719,4,2024-10-01 18:00:00,31.5,9,18,7.9,15813,none,,VFR
19720,4,2024-10-01 21:00:00,30.3,11,,5.6,25672,none,,VFR
19721,4,2024-10-02 00:00:00,17.4,1,,12.0,19694,rain,moderate,VFR
19722,4,2024-10-02 03:00:00,23.1,14,,6.5,19275,none,,VFR
19723,4,2024-10-02 06:00:00,27.9,7,,11.5,3300,none,,VFR
19724,4,2024-10-02 09:00:00,18.9,0,10,9.4,21149,none,,VFR
19725,4,2024-10-02 12:00:00,25.2,9,,12.2,26883,none,,VFR
19726,4,2024-10-02 15:00:00,9.6,18,,12.2,20889,none,,VFR
19727,4,2024-10-02 18:00:00,35.2,16,,11.5,9161,none,,VFR
19728,4,2024-10-02 21:00:00,13.3,5,,8.4,10778,none,,VFR
19729,4,2024-10-03 00:00:00,8.7,20,,7.5,7093,none,,VFR
19730,4,2024-10-03 03:00:00,13.3,9,,8.5,10779,none,,VFR
19731,4,2024-10-03 06:00:00,22.3,5,,9.2,17585,rain,heavy,VFR
19732,4,2024-10-03 09:00:00,17.8,8,,8.5,6040,rain,light,VFR
19733,4,2024-10-03 12:00:00,15.2,20,,1.7,8864,none,,IFR
19734,4,2024-10-03 15:00:00,35.2,12,,12.6,22381,none,,VFR
19735,4,2024-10-03 18:00:00,13.4,4,6,6.2,11587,none,,VFR
19736,4,2024-10-03 21:00:00,10.7,17,31,3.9,200,none,,LIFR
19737,4,2024-10-04 00:00:00,28.5,4,,11.1,11831,none,,VFR
19738,4,2024-10-04 03:00:00,17.1,23,,11.4,5096,none,,VFR
19739,4,2024-10-04 06:00:00,18.3,3,12,6.5,16072,rain,heavy,VFR
19740,4,2024-10-04 09:00:00,22.0,17,,3.9,17534,rain,moderate,MVFR
19741,4,2024-10-04 12:00:00,31.3,20,25,12.4,16615,none,,VFR
19742,4,2024-10-04 15:00:00,32.2,3,,6.2,22415,none,,VFR
19743,4,2024-10-04 18:00:00,14.1,10,,15.7,10689,none,,VFR
19744,4,2024-10-04 21:00:00,21.8,14,,6.8,9077,none,,VFR
19745,4,2024-10-05 00:00:00,21.8,8,,14.9,22003,none,,VFR
19746,4,2024-10-05 03:00:00,21.5,9,,6.9,14008,none,,VFR
19747,4,2024-10-05 06:00:00,17.7,12,22,11.1,11855,none,,VFR
19748,4,2024-10-05 09:00:00,23.0,13,,6.2,11413,none,,VFR
19749,4,2024-10-05 12:00:00,21.9,13,21,6.2,12811,none,,VFR
19750,4,2024-10-05 15:00:00,22.7,9,12,10.1,20519,none,,VFR
19751,4,2024-10-05 18:00:00,20.0,2,16,11.9,14244,none,,VFR
19752,4,2024-10-05 21:00:00,28.9,13,,4.3,19784,none,,MVFR
19753,4,2024-10-06 00:00:00,16.8,4,,10.0,18244,none,,VFR
19754,4,2024-10-06 03:00:00,21.7,17,,9.5,22986,none,,VFR
19755,4,2024-10-06 06:00:00,16.3,11,,4.1,12676,none,,MVFR
19756,4,2024-10-06 09:00:00,32.6,9,12,9.3,18395,none,,VFR
19757,4,2024-10-06 12:00:00,30.0,3,,10.3,23099,none,,VFR
19758,4,2024-10-06 15:00:00,27.3,14,23,5.4,15781,none,,VFR
19759,4,2024-10-06 18:00:00,19.6,13,,8.3,200,none,,LIFR
19760,4,2024-10-06 21:00:00,16.3,13,,8.3,17156,rain,moderate,VFR
19761,4,2024-10-07 00:00:00,9.6,15,,12.2,7436,none,,VFR
19762,4,2024-10-07 03:00:00,22.7,18,22,9.2,13957,none,,VFR
19763,4,2024-10-07 06:00:00,19.7,8,8,11.1,25591,rain,heavy,VFR
19764,4,2024-10-07 09:00:00,24.5,13,,11.8,25565,none,,VFR
19765,4,2024-10-07 12:00:00,20.5,21,,11.2,10720,none,,VFR
19766,4,2024-10-07 15:00:00,24.6,13,16,8.2,17841,none,,VFR
19767,4,2024-10-07 18:00:00,20.4,16,,2.6,14392,none,,IFR
19768,4,2024-10-07 21:00:00,19.5,8,22,4.3,32482,none,,MVFR
19769,4,2024-10-08 00:00:00,28.1,14,,5.2,18839,none,,VFR
19770,4,2024-10-08 03:00:00,18.2,2,2,8.3,20366,none,,VFR
19771,4,2024-10-08 06:00:00,16.0,12,,12.9,4183,none,,VFR
19772,4,2024-10-08 09:00:00,32.0,9,16,5.7,3780,none,,VFR
19773,4,2024-10-08 12:00:00,22.2,1,,10.0,20875,none,,VFR
19774,4,2024-10-08 15:00:00,12.1,0,,7.4,5341,none,,VFR
19775,4,2024-10-08 18:00:00,31.8,13,,4.6,5897,none,,MVFR
19776,4,2024-10-08 21:00:00,22.1,6,17,1.0,20344,none,,IFR
19777,4,2024-10-09 00:00:00,33.2,11,,8.2,12081,none,,VFR
19778,4,2024-10-09 03:00:00,16.1,22,,9.6,19251,none,,VFR
19779,4,2024-10-09 06:00:00,29.6,9,,8.3,17732,none,,VFR
19780,4,2024-10-09 09:00:00,19.8,0,,10.9,26769,none,,VFR
19781,4,2024-10-09 12:00:00,17.1,4,18,3.8,1333,none,,MVFR
19782,4,2024-10-09 15:00:00,20.2,5,18,9.2,14451,none,,VFR
19783,4,2024-10-09 18:00:00,25.3,19,,8.4,7489,none,,VFR
19784,4,2024-10-09 21:00:00,22.4,8,12,8.1,22654,none,,VFR
19785,4,2024-10-10 00:00:00,13.1,12,,13.3,12378,none,,VFR
19786,4,2024-10-10 03:00:00,25.5,9,,7.4,18210,none,,VFR
19787,4,2024-10-10 06:00:00,29.3,2,,13.8,23931,none,,VFR
19788,4,2024-10-10 09:00:00,20.9,18,,7.8,19041,none,,VFR
19789,4,2024-10-10 12:00:00,18.2,11,,11.1,3630,rain,moderate,VFR
19790,4,2024-10-10 15:00:00,16.3,7,20,11.7,14179,none,,VFR
19791,4,2024-10-10 18:00:00,16.9,12,,4.6,22830,none,,MVFR
19792,4,2024-10-10 21:00:00,18.8,18,,10.7,13353,none,,VFR
19793,4,2024-10-11 00:00:00,11.5,3,,8.6,15232,none,,VFR
19794,4,2024-10-11 03:00:00,20.3,13,,9.5,12889,none,,VFR
19795,4,2024-10-11 06:00:00,13.8,7,,5.4,26491,none,,VFR
19796,4,2024-10-11 09:00:00,31.6,16,27,5.2,11821,none,,VFR
19797,4,2024-10-11 12:00:00,16.7,0,,6.5,27056,none,,VFR
19798,4,2024-10-11 15:00:00,22.2,6,,10.4,20301,none,,VFR
19799,4,2024-10-11 18:00:00,17.8,6,16,9.7,24006,none,,VFR
19800,4,2024-10-11 21:00:00,21.2,11,16,4.8,10605,none,,MVFR
19801,4,2024-10-12 00:00:00,40.8,4,8,7.2,18468,none,,VFR
19802,4,2024-10-12 03:00:00,23.8,22,24,0.2,12659,none,,LIFR
19803,4,2024-10-12 06:00:00,20.6,13,,5.2,20494,none,,VFR
19804,4,2024-10-12 09:00:00,16.4,3,,4.6,16493,none,,MVFR
19805,4,2024-10-12 12:00:00,17.3,8,,7.2,11200,none,,VFR
19806,4,2024-10-12 15:00:00,23.2,0,,8.9,26578,none,,VFR
19807,4,2024-10-12 18:00:00,21.6,3,,2.9,17119,none,,IFR
19808,4,2024-10-12 21:00:00,31.7,2,,6.3,16231,none,,VFR
19809,4,2024-10-13 00:00:00,9.6,8,15,7.4,12248,none,,VFR
19810,4,2024-10-13 03:00:00,26.1,18,,7.5,20170,none,,VFR
19811,4,2024-10-13 06:00:00,25.4,0,14,8.0,14463,none,,VFR
19812,4,2024-10-13 09:00:00,19.2,12,,7.1,24742,none,,VFR
19813,4,2024-10-13 12:00:00,18.5,11,,5.8,8489,none,,VFR
19814,4,2024-10-13 15:00:00,8.6,12,19,2.1,18160,none,,IFR
19815,4,2024-10-13 18:00:00,25.2,16,,6.1,20487,none,,VFR
19816,4,2024-10-13 21:00:00,24.0,11,,13.1,7750,none,,VFR
19817,4,2024-10-14 00:00:00,30.7,20,,6.2,24480,none,,VFR
19818,4,2024-10-14 03:00:00,2.8,14,,10.6,7300,none,,VFR
19819,4,2024-10-14 06:00:00,34.4,5,,3.9,4880,none,,MVFR
19820,4,2024-10-14 09:00:00,28.6,2,,9.0,19643,none,,VFR
19821,4,2024-10-14 12:00:00,23.7,18,33,14.6,10181,none,,VFR
19822,4,2024-10-14 15:00:00,20.2,9,9,11.6,27918,none,,VFR
19823,4,2024-10-14 18:00:00,20.8,6,18,6.7,9837,none,,VFR
19824,4,2024-10-14 21:00:00,15.8,3,,7.7,21371,none,,VFR
19825,4,2024-10-15 00:00:00,13.4,15,,8.9,15812,none,,VFR
19826,4,2024-10-15 03:00:00,19.3,19,,10.3,1832,none,,MVFR
19827,4,2024-10-15 06:00:00,24.4,16,,9.1,25001,none,,VFR
19828,4,2024-10-15 09:00:00,7.9,1,,8.1,6308,none,,VFR
19829,4,2024-10-15 12:00:00,31.3,15,,4.8,9846,none,,MVFR
19830,4,2024-10-15 15:00:00,23.8,10,,8.0,20120,none,,VFR
19831,4,2024-10-15 18:00:00,16.9,0,,9.4,25287,none,,VFR
19832,4,2024-10-15 21:00:00,27.6,8,16,8.5,16760,none,,VFR
19833,4,2024-10-16 00:00:00,22.9,12,19,8.9,7410,none,,VFR
19834,4,2024-10-16 03:00:00,15.1,18,,5.7,17184,rain,moderate,VFR
19835,4,2024-10-16 06:00:00,16.7,5,,6.5,17896,none,,VFR
19836,4,2024-10-16 09:00:00,20.2,7,20,4.4,8370,none,,MVFR
19837,4,2024-10-16 12:00:00,21.9,0,,9.7,17987,none,,VFR
19838,4,2024-10-16 15:00:00,24.1,17,,13.2,19138,rain,light,VFR
19839,4,2024-10-16 18:00:00,30.1,8,,6.7,13666,rain,heavy,VFR
19840,4,2024-10-16 21:00:00,30.1,9,,12.5,18428,none,,VFR
19841,4,2024-10-17 00:00:00,27.0,6,,13.7,21231,none,,VFR
19842,4,2024-10-17 03:00:00,24.5,13,28,5.6,5933,none,,VFR
19843,4,2024-10-17 06:00:00,18.6,14,,5.7,13696,rain,light,VFR
19844,4,2024-10-17 09:00:00,24.6,6,,10.6,4136,none,,VFR
19845,4,2024-10-17 12:00:00,23.6,7,,7.1,8025,none,,VFR
19846,4,2024-10-17 15:00:00,23.4,6,,6.4,20765,none,,VFR
19847,4,2024-10-17 18:00:00,31.9,2,,3.8,200,none,,LIFR
19848,4,2024-10-17 21:00:00,10.8,15,22,11.1,7773,none,,VFR
19849,4,2024-10-18 00:00:00,26.5,0,,2.6,2043,none,,IFR
19850,4,2024-10-18 03:00:00,21.4,11,,10.8,15193,none,,VFR
19851,4,2024-10-18 06:00:00,23.3,24,30,11.7,13266,rain,heavy,VFR
19852,4,2024-10-18 09:00:00,27.0,3,,8.0,1890,rain,light,MVFR
19853,4,2024-10-18 12:00:00,22.6,20,,14.0,5518,none,,VFR
19854,4,2024-10-18 15:00:00,33.9,15,17,10.1,8192,none,,VFR
19855,4,2024-10-18 18:00:00,18.7,11,,7.3,25660,none,,VFR
19856,4,2024-10-18 21:00:00,14.6,6,,6.4,22132,none,,VFR
19857,4,2024-10-19 00:00:00,30.4,12,,9.2,16858,none,,VFR
19858,4,2024-10-19 03:00:00,14.4,4,,10.9,17113,none,,VFR
19859,4,2024-10-19 06:00:00,21.6,0,,10.5,21519,rain,moderate,VFR
19860,4,2024-10-19 09:00:00,13.2,0,,0.7,14216,fog,light,LIFR
19861,4,2024-10-19 12:00:00,21.7,11,,7.8,3872,none,,VFR
19862,4,2024-10-19 15:00:00,17.7,0,4,6.4,20106,none,,VFR
19863,4,2024-10-19 18:00:00,23.2,3,,12.1,20291,none,,VFR
19864,4,2024-10-19 21:00:00,24.2,9,,5.6,16882,rain,heavy,VFR
19865,4,2024-10-20 00:00:00,16.2,6,,10.3,30779,rain,heavy,VFR
19866,4,2024-10-20 03:00:00,25.2,0,10,7.2,33101,none,,VFR
19867,4,2024-10-20 06:00:00,21.6,8,,11.6,8995,none,,VFR
19868,4,2024-10-20 09:00:00,22.3,17,18,8.9,16561,none,,VFR
19869,4,2024-10-20 12:00:00,32.2,12,20,4.4,18852,none,,MVFR
19870,4,2024-10-20 15:00:00,14.3,13,14,9.9,11164,none,,VFR
19871,4,2024-10-20 18:00:00,24.1,8,,8.5,1240,rain,heavy,MVFR
19872,4,2024-10-20 21:00:00,14.1,18,,7.6,7727,rain,moderate,VFR
19873,4,2024-10-21 00:00:00,21.6,10,,9.8,16370,none,,VFR
19874,4,2024-10-21 03:00:00,21.6,24,,10.7,5917,none,,VFR
19875,4,2024-10-21 06:00:00,9.3,14,,6.0,31298,none,,VFR
19876,4,2024-10-21 09:00:00,14.4,16,24,6.3,19479,none,,VFR
19877,4,2024-10-21 12:00:00,31.2,12,,14.0,11463,none,,VFR
19878,4,2024-10-21 15:00:00,22.4,0,,4.3,10779,none,,MVFR
19879,4,2024-10-21 18:00:00,22.7,15,,8.1,4570,none,,VFR
19880,4,2024-10-21 21:00:00,13.1,15,23,4.2,11225,none,,MVFR
19881,4,2024-10-22 00:00:00,17.2,5,,10.6,24059,none,,VFR
19882,4,2024-10-22 03:00:00,32.5,12,16,8.5,25875,none,,VFR
19883,4,2024-10-22 06:00:00,26.8,18,,8.1,28955,none,,VFR
19884,4,2024-10-22 09:00:00,21.7,10,11,12.8,10126,none,,VFR
19885,4,2024-10-22 12:00:00,38.0,9,,7.3,14210,none,,VFR
19886,4,2024-10-22 15:00:00,29.7,2,,6.9,10360,none,,VFR
19887,4,2024-10-22 18:00:00,24.2,12,,11.3,18020,none,,VFR
19888,4,2024-10-22 21:00:00,24.3,6,18,2.2,13457,none,,IFR
19889,4,2024-10-23 00:00:00,18.9,1,10,5.4,16330,none,,VFR
19890,4,2024-10-23 03:00:00,16.6,11,,7.5,8686,none,,VFR
19891,4,2024-10-23 06:00:00,22.9,16,,4.4,19821,none,,MVFR
19892,4,2024-10-23 09:00:00,24.9,4,8,5.6,6892,none,,VFR
19893,4,2024-10-23 12:00:00,32.0,8,,13.5,27968,none,,VFR
19894,4,2024-10-23 15:00:00,18.0,7,,6.8,26979,rain,moderate,VFR
19895,4,2024-10-23 18:00:00,9.0,11,17,8.2,18482,none,,VFR
19896,4,2024-10-23 21:00:00,24.2,4,17,10.7,11229,rain,heavy,VFR
19897,4,2024-10-24 00:00:00,20.7,9,,9.3,17087,none,,VFR
19898,4,2024-10-24 03:00:00,20.0,23,,12.0,21224,none,,VFR
19899,4,2024-10-24 06:00:00,27.8,8,21,11.4,22706,none,,VFR
19900,4,2024-10-24 09:00:00,21.1,0,,5.6,14564,rain,light,VFR
19901,4,2024-10-24 12:00:00,22.2,9,21,10.1,200,rain,moderate,LIFR
19902,4,2024-10-24 15:00:00,30.7,15,,9.6,11427,none,,VFR
19903,4,2024-10-24 18:00:00,25.8,12,,10.6,25447,rain,light,VFR
19904,4,2024-10-24 21:00:00,30.7,5,,9.9,2264,none,,MVFR
19905,4,2024-10-25 00:00:00,29.5,5,,6.5,10197,none,,VFR
19906,4,2024-10-25 03:00:00,23.0,12,,5.8,19687,none,,VFR
19907,4,2024-10-25 06:00:00,11.3,10,,9.4,10647,none,,VFR
19908,4,2024-10-25 09:00:00,25.3,12,,7.5,7337,none,,VFR
19909,4,2024-10-25 12:00:00,18.6,19,30,6.2,7940,none,,VFR
19910,4,2024-10-25 15:00:00,13.5,9,20,5.8,3227,none,,VFR
19911,4,2024-10-25 18:00:00,27.1,4,7,11.8,4316,none,,VFR
19912,4,2024-10-25 21:00:00,16.6,13,,4.9,10518,rain,heavy,MVFR
19913,4,2024-10-26 00:00:00,14.1,5,17,8.8,18762,none,,VFR
19914,4,2024-10-26 03:00:00,6.5,2,,9.7,23125,none,,VFR
19915,4,2024-10-26 06:00:00,19.5,10,11,8.9,31885,none,,VFR
19916,4,2024-10-26 09:00:00,32.3,1,,6.8,6513,none,,VFR
19917,4,2024-10-26 12:00:00,21.7,20,,7.7,36580,none,,VFR
19918,4,2024-10-26 15:00:00,5.4,0,12,4.4,18255,none,,MVFR
19919,4,2024-10-26 18:00:00,30.3,17,,6.8,16179,none,,VFR
19920,4,2024-10-26 21:00:00,12.4,5,,8.4,31075,none,,VFR
19921,4,2024-10-27 00:00:00,23.6,10,,6.6,15839,rain,light,VFR
19922,4,2024-10-27 03:00:00,28.5,5,13,7.8,27208,none,,VFR
19923,4,2024-10-27 06:00:00,32.6,12,20,8.0,15009,none,,VFR
19924,4,2024-10-27 09:00:00,20.6,5,,11.3,9841,rain,light,VFR
19925,4,2024-10-27 12:00:00,17.9,11,,4.5,14877,none,,MVFR
19926,4,2024-10-27 15:00:00,22.0,14,,7.8,11637,none,,VFR
19927,4,2024-10-27 18:00:00,14.6,11,13,13.0,19643,none,,VFR
19928,4,2024-10-27 21:00:00,30.9,8,,4.1,10607,none,,MVFR
19929,4,2024-10-28 00:00:00,11.3,0,,10.4,12397,none,,VFR
19930,4,2024-10-28 03:00:00,16.6,8,,11.4,16393,none,,VFR
19931,4,2024-10-28 06:00:00,18.8,8,17,5.6,13190,none,,VFR
19932,4,2024-10-28 09:00:00,22.4,13,,5.2,2836,none,,MVFR
19933,4,2024-10-28 12:00:00,22.6,0,,8.5,22281,none,,VFR
19934,4,2024-10-28 15:00:00,13.9,10,21,4.3,5766,none,,MVFR
19935,4,2024-10-28 18:00:00,25.9,1,1,5.0,9079,rain,moderate,VFR
19936,4,2024-10-28 21:00:00,32.5,5,,9.7,5462,none,,VFR
19937,4,2024-10-29 00:00:00,16.1,5,,11.0,19793,none,,VFR
19938,4,2024-10-29 03:00:00,29.5,11,,5.2,14069,none,,VFR
19939,4,2024-10-29 06:00:00,23.9,7,,10.9,13516,none,,VFR
19940,4,2024-10-29 09:00:00,16.3,32,41,4.4,16380,none,,MVFR
19941,4,2024-10-29 12:00:00,29.4,15,,4.5,6999,none,,MVFR
19942,4,2024-10-29 15:00:00,21.3,15,,3.9,18308,none,,MVFR
19943,4,2024-10-29 18:00:00,11.7,15,,7.8,12821,none,,VFR
19944,4,2024-10-29 21:00:00,28.5,0,,12.5,10287,none,,VFR
19945,4,2024-10-30 00:00:00,26.3,4,,8.1,4952,none,,VFR
19946,4,2024-10-30 03:00:00,23.4,14,14,13.7,28263,none,,VFR
19947,4,2024-10-30 06:00:00,21.3,6,,10.3,13020,none,,VFR
19948,4,2024-10-30 09:00:00,16.3,22,27,11.2,17345,none,,VFR
19949,4,2024-10-30 12:00:00,17.5,4,,6.9,10540,none,,VFR
19950,4,2024-10-30 15:00:00,32.2,20,,4.1,6299,none,,MVFR
19951,4,2024-10-30 18:00:00,17.9,3,10,10.6,14929,none,,VFR
19952,4,2024-10-30 21:00:00,13.2,7,,7.8,26975,none,,VFR
19953,4,2024-10-31 00:00:00,20.5,3,,2.0,6239,none,,IFR
19954,4,2024-10-31 03:00:00,13.7,4,,6.5,16151,none,,VFR
19955,4,2024-10-31 06:00:00,3.7,11,,7.5,200,none,,LIFR
19956,4,2024-10-31 09:00:00,19.5,4,,4.9,17096,none,,MVFR
19957,4,2024-10-31 12:00:00,33.6,4,9,5.0,3994,rain,heavy,VFR
19958,4,2024-10-31 15:00:00,21.0,11,23,8.7,16103,none,,VFR
19959,4,2024-10-31 18:00:00,23.3,11,21,10.8,10217,none,,VFR
19960,4,2024-10-31 21:00:00,24.7,17,,8.3,9536,none,,VFR
19961,4,2024-11-01 00:00:00,3.6,0,,9.4,11449,none,,VFR
19962,4,2024-11-01 03:00:00,15.1,11,,14.1,7590,none,,VFR
19963,4,2024-11-01 06:00:00,9.3,1,11,7.7,25339,none,,VFR
19964,4,2024-11-01 09:00:00,-3.3,6,,7.5,19991,none,,VFR
19965,4,2024-11-01 12:00:00,25.4,11,,10.4,10881,none,,VFR
19966,4,2024-11-01 15:00:00,0.9,8,,7.9,15196,none,,VFR
19967,4,2024-11-01 18:00:00,-0.9,17,,8.3,23393,none,,VFR
19968,4,2024-11-01 21:00:00,34.7,10,,3.4,19838,none,,MVFR
19969,4,2024-11-02 00:00:00,4.1,14,21,4.1,11391,none,,MVFR
19970,4,2024-11-02 03:00:00,23.3,4,,6.8,24806,none,,VFR
19971,4,2024-11-02 06:00:00,-9.8,19,,7.3,9722,none,,VFR
19972,4,2024-11-02 09:00:00,9.8,7,,12.3,23596,none,,VFR
19973,4,2024-11-02 12:00:00,11.5,0,,4.2,22429,rain,heavy,MVFR
19974,4,2024-11-02 15:00:00,22.3,11,,2.0,21207,none,,IFR
19975,4,2024-11-02 18:00:00,4.3,9,,9.0,16903,rain,moderate,VFR
19976,4,2024-11-02 21:00:00,6.9,0,,10.3,10392,rain,moderate,VFR
19977,4,2024-11-03 00:00:00,-1.4,2,6,8.7,30710,snow,moderate,VFR
19978,4,2024-11-03 03:00:00,15.9,7,11,10.4,200,none,,LIFR
19979,4,2024-11-03 06:00:00,-14.0,3,,6.3,14461,none,,VFR
19980,4,2024-11-03 09:00:00,-1.6,9,,6.7,21456,none,,VFR
19981,4,2024-11-03 12:00:00,-3.3,8,,3.8,24344,ice,heavy,MVFR
19982,4,2024-11-03 15:00:00,15.6,11,18,10.1,9187,none,,VFR
19983,4,2024-11-03 18:00:00,13.5,3,14,9.3,11199,none,,VFR
19984,4,2024-11-03 21:00:00,5.5,1,,11.6,12796,rain,light,VFR
19985,4,2024-11-04 00:00:00,16.4,9,,6.0,200,none,,LIFR
19986,4,2024-11-04 03:00:00,-0.9,20,,9.7,10948,none,,VFR
19987,4,2024-11-04 06:00:00,24.0,15,21,4.3,988,none,,IFR
19988,4,2024-11-04 09:00:00,25.0,6,,5.7,10333,none,,VFR
19989,4,2024-11-04 12:00:00,15.0,9,,5.4,9249,none,,VFR
19990,4,2024-11-04 15:00:00,0.1,10,16,5.6,15194,none,,VFR
19991,4,2024-11-04 18:00:00,13.2,11,24,11.2,200,none,,LIFR
19992,4,2024-11-04 21:00:00,2.9,3,,8.4,15462,none,,VFR
19993,4,2024-11-05 00:00:00,11.8,13,,2.6,23564,none,,IFR
19994,4,2024-11-05 03:00:00,5.9,21,24,7.5,12389,none,,VFR
19995,4,2024-11-05 06:00:00,11.9,14,25,10.8,4976,none,,VFR
19996,4,2024-11-05 09:00:00,16.8,15,,5.0,13421,none,,VFR
19997,4,2024-11-05 12:00:00,19.4,19,,10.1,12566,none,,VFR
19998,4,2024-11-05 15:00:00,12.2,6,,9.3,2454,none,,MVFR
19999,4,2024-11-05 18:00:00,20.9,10,,9.9,12193,none,,VFR
20000,4,2024-11-05 21:00:00,29.0,14,,3.3,11781,none,,MVFR
20001,4,2024-11-06 00:00:00,17.4,6,21,4.4,11047,none,,MVFR
20002,4,2024-11-06 03:00:00,14.2,9,,11.9,20306,none,,VFR
20003,4,2024-11-06 06:00:00,26.7,3,,7.5,13779,none,,VFR
20004,4,2024-11-06 09:00:00,3.6,11,,10.8,27343,none,,VFR
20005,4,2024-11-06 12:00:00,5.8,10,,9.9,200,none,,LIFR
20006,4,2024-11-06 15:00:00,-4.7,1,,8.8,6909,none,,VFR
20007,4,2024-11-06 18:00:00,2.5,12,,9.4,14328,none,,VFR
20008,4,2024-11-06 21:00:00,6.2,12,,13.9,22547,none,,VFR
20009,4,2024-11-07 00:00:00,6.3,11,,9.9,21862,none,,VFR
20010,4,2024-11-07 03:00:00,20.2,11,22,6.7,17104,none,,VFR
20011,4,2024-11-07 06:00:00,8.5,18,,9.2,12929,none,,VFR
20012,4,2024-11-07 09:00:00,11.5,6,9,10.8,16930,none,,VFR
20013,4,2024-11-07 12:00:00,29.2,11,,10.8,11001,none,,VFR
20014,4,2024-11-07 15:00:00,17.4,16,,7.1,16531,rain,heavy,VFR
20015,4,2024-11-07 18:00:00,30.3,1,4,12.2,3693,none,,VFR
20016,4,2024-11-07 21:00:00,5.1,7,,5.7,23454,none,,VFR
20017,4,2024-11-08 00:00:00,28.9,6,,16.3,30018,rain,light,VFR
20018,4,2024-11-08 03:00:00,-0.4,4,,4.9,7239,none,,MVFR
20019,4,2024-11-08 06:00:00,19.3,18,,8.3,14553,none,,VFR
20020,4,2024-11-08 09:00:00,14.4,9,,12.6,9631,none,,VFR
20021,4,2024-11-08 12:00:00,-6.2,12,19,8.1,17672,none,,VFR
20022,4,2024-11-08 15:00:00,24.7,3,,9.4,11201,rain,moderate,VFR
20023,4,2024-11-08 18:00:00,-3.6,13,22,13.6,17768,none,,VFR
20024,4,2024-11-08 21:00:00,13.4,8,,7.3,24227,rain,light,VFR
20025,4,2024-11-09 00:00:00,26.0,18,22,10.8,12249,none,,VFR
20026,4,2024-11-09 03:00:00,-8.4,8,,9.8,11101,none,,VFR
20027,4,2024-11-09 06:00:00,10.7,10,18,8.3,19327,none,,VFR
20028,4,2024-11-09 09:00:00,13.7,0,,12.6,9073,none,,VFR
20029,4,2024-11-09 12:00:00,9.0,13,13,6.7,14155,rain,heavy,VFR
20030,4,2024-11-09 15:00:00,21.1,7,,8.3,5631,rain,moderate,VFR
20031,4,2024-11-09 18:00:00,17.1,9,22,9.6,12617,none,,VFR
20032,4,2024-11-09 21:00:00,11.7,10,,5.2,15068,none,,VFR
20033,4,2024-11-10 00:00:00,13.5,13,,2.6,18441,none,,IFR
20034,4,2024-11-10 03:00:00,4.6,12,14,6.3,16031,none,,VFR
20035,4,2024-11-10 06:00:00,19.5,6,,10.7,10526,none,,VFR
20036,4,2024-11-10 09:00:00,0.6,13,20,11.8,33230,none,,VFR
20037,4,2024-11-10 12:00:00,25.6,12,,6.6,6561,none,,VFR
