flight_id,mission_id,aircraft_id,pic_crew_id,origin_base_id,dest_base_id,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_hours,fuel_burn_lbs,status,delay_minutes,delay_reason
11031,9837,5,13,1,1,2024-09-23 18:08:00,2024-09-23 18:08:00,2024-09-24 03:54:17,2024-09-24 03:54:17,9.8,10564.0,completed,0,
11032,9838,41,17,1,3,2024-09-23 08:44:00,2024-09-23 08:44:00,2024-09-23 11:57:57,2024-09-23 11:57:57,3.2,3222.0,completed,0,
11033,9839,6,20,2,4,2024-09-23 16:40:00,2024-09-23 16:40:00,2024-09-23 19:27:16,2024-09-23 19:27:16,2.8,9716.0,completed,0,
11034,9840,40,21,2,1,2024-09-23 11:11:00,2024-09-23 11:11:00,2024-09-23 20:16:11,2024-09-23 20:16:11,9.1,9034.0,completed,0,
11035,9842,40,33,2,2,2024-09-23 00:02:00,2024-09-23 00:02:00,2024-09-23 03:34:11,2024-09-23 03:34:11,3.5,4257.0,completed,0,
11036,9844,13,41,3,6,2024-09-23 20:56:00,2024-09-23 20:56:00,2024-09-24 05:50:36,2024-09-24 05:50:36,8.9,9722.0,completed,0,
11037,9845,32,54,3,2,2024-09-23 09:25:00,2024-09-23 09:25:00,2024-09-23 11:11:56,2024-09-23 11:11:56,1.8,6045.0,completed,0,
11038,9846,47,52,3,5,2024-09-23 21:42:00,2024-09-23 21:42:00,2024-09-24 03:17:28,2024-09-24 03:17:28,5.6,6016.0,completed,0,
11039,9847,47,40,3,3,2024-09-23 02:41:00,2024-09-23 02:41:00,2024-09-23 06:02:03,2024-09-23 06:02:03,3.4,4222.0,completed,0,
11040,9848,35,65,4,2,2024-09-23 07:52:00,2024-09-23 07:52:00,2024-09-23 17:51:10,2024-09-23 17:51:10,10.0,35584.0,completed,0,
11041,9848,35,30,2,4,2024-09-23 19:09:57,2024-09-23 19:39:57,2024-09-24 06:14:34,2024-09-24 06:44:34,11.1,26072.0,completed,30,airspace
11042,9849,17,59,4,5,2024-09-23 02:38:00,2024-09-23 02:38:00,2024-09-23 10:36:25,2024-09-23 10:36:25,8.0,24476.0,completed,0,
11043,9850,17,66,4,5,2024-09-23 22:56:00,2024-09-23 22:56:00,2024-09-24 00:02:29,2024-09-24 00:02:29,1.1,3521.0,completed,0,
11044,9850,17,80,5,4,2024-09-24 04:50:05,2024-09-24 04:50:05,2024-09-24 06:02:03,2024-09-24 06:02:03,1.2,2928.0,completed,0,
11045,9851,39,66,4,4,2024-09-23 23:06:00,2024-09-24 03:06:00,2024-09-24 03:07:59,2024-09-24 07:07:59,4.0,11388.0,completed,240,weather
11046,9853,9,57,4,2,2024-09-23 14:01:00,2024-09-23 14:16:00,2024-09-23 23:33:07,2024-09-23 23:48:07,9.5,10484.0,completed,15,crew
11047,9853,9,19,2,4,2024-09-24 02:12:25,2024-09-24 02:12:25,2024-09-24 12:56:28,2024-09-24 12:56:28,10.7,38611.0,completed,0,
11048,9854,4,83,5,6,2024-09-23 15:01:00,2024-09-23 15:01:00,2024-09-23 23:09:22,2024-09-23 23:09:22,8.1,25932.0,completed,0,
11049,9854,4,97,6,5,2024-09-24 00:57:51,2024-09-24 00:57:51,2024-09-24 09:07:16,2024-09-24 09:07:16,8.2,15236.0,completed,0,
11050,9855,26,83,5,1,2024-09-23 03:20:00,2024-09-23 03:20:00,2024-09-23 12:06:52,2024-09-23 12:06:52,8.8,28114.0,completed,0,
11051,9856,26,83,5,6,2024-09-23 01:58:00,2024-09-23 01:58:00,2024-09-23 05:48:48,2024-09-23 05:48:48,3.8,8934.0,completed,0,
11052,9856,26,115,6,5,2024-09-23 08:28:16,2024-09-23 08:28:16,2024-09-23 12:26:00,2024-09-23 12:26:00,4.0,13934.0,completed,0,
11053,9857,26,88,5,5,2024-09-23 19:43:00,2024-09-23 19:43:00,2024-09-24 01:09:34,2024-09-24 01:09:34,5.4,16885.0,completed,0,
11054,9858,7,92,5,4,2024-09-23 15:53:00,2024-09-23 15:53:00,2024-09-23 21:06:29,2024-09-23 21:06:29,5.2,5999.0,completed,0,
11055,9859,11,114,6,5,2024-09-23 03:39:00,2024-09-23 03:39:00,2024-09-23 05:45:32,2024-09-23 05:45:32,2.1,4835.0,completed,0,
11056,9861,11,108,6,6,2024-09-23 04:44:00,2024-09-23 04:44:00,2024-09-23 06:17:39,2024-09-23 06:17:39,1.6,2546.0,completed,0,
11057,9862,11,97,6,6,2024-09-23 01:57:00,2024-09-23 01:57:00,2024-09-23 03:25:20,2024-09-23 03:25:20,1.5,5084.0,completed,0,
11058,9863,27,94,6,5,2024-09-23 17:35:00,2024-09-23 17:35:00,2024-09-23 20:01:03,2024-09-23 20:01:03,2.4,2917.0,completed,0,
11059,9865,41,13,1,6,2024-09-24 15:41:00,2024-09-24 15:41:00,2024-09-24 19:12:03,2024-09-24 19:12:03,3.5,13664.0,completed,0,
11060,9866,48,1,1,2,2024-09-24 19:16:00,2024-09-24 19:16:00,2024-09-25 00:45:23,2024-09-25 00:45:23,5.5,7925.0,completed,0,
11061,9867,6,29,2,5,2024-09-24 02:31:00,2024-09-24 03:31:00,2024-09-24 08:06:16,2024-09-24 09:06:16,5.6,15266.0,completed,60,crew
11062,9868,42,21,2,1,2024-09-24 00:28:00,2024-09-24 00:28:00,2024-09-24 04:12:08,2024-09-24 04:12:08,3.7,7908.0,completed,0,
11063,9868,42,12,1,2,2024-09-24 07:48:31,2024-09-24 07:48:31,2024-09-24 11:47:47,2024-09-24 11:47:47,4.0,7528.0,completed,0,
11064,9869,40,30,2,3,2024-09-24 17:13:00,2024-09-24 17:13:00,2024-09-24 19:51:42,2024-09-24 19:51:42,2.6,4542.0,completed,0,
11065,9870,6,29,2,3,2024-09-24 09:19:00,2024-09-24 09:19:00,2024-09-24 17:27:32,2024-09-24 17:27:32,8.1,10461.0,completed,0,
11066,9872,6,26,2,6,2024-09-24 17:29:00,2024-09-24 17:29:00,2024-09-24 22:11:04,2024-09-24 22:11:04,4.7,17216.0,completed,0,
11067,9872,6,108,6,2,2024-09-25 00:17:35,2024-09-25 00:17:35,2024-09-25 05:07:53,2024-09-25 05:07:53,4.8,10403.0,completed,0,
11068,9873,6,25,2,5,2024-09-24 08:38:00,2024-09-24 08:38:00,2024-09-24 13:00:26,2024-09-24 13:00:26,4.4,4283.0,completed,0,
11069,9876,24,37,3,6,2024-09-24 15:57:00,2024-09-24 15:57:00,2024-09-24 20:32:51,2024-09-24 20:32:51,4.6,11942.0,completed,0,
11070,9876,24,101,6,3,2024-09-25 00:08:32,2024-09-25 00:08:32,2024-09-25 05:10:43,2024-09-25 05:10:43,5.0,5511.0,completed,0,
11071,9877,34,41,3,1,2024-09-24 22:03:00,2024-09-24 22:03:00,2024-09-25 07:48:38,2024-09-25 07:48:38,9.8,12526.0,completed,0,
11072,9877,34,11,1,3,2024-09-25 11:36:30,2024-09-25 11:36:30,2024-09-25 20:13:24,2024-09-25 20:13:24,8.6,33531.0,completed,0,
11073,9879,39,73,4,6,2024-09-24 18:02:00,2024-09-24 18:02:00,2024-09-25 03:27:37,2024-09-25 03:27:37,9.4,12293.0,completed,0,
11074,9879,39,101,6,4,2024-09-25 04:31:40,2024-09-25 04:31:40,2024-09-25 12:33:08,2024-09-25 12:33:08,8.0,8959.0,completed,0,
11075,9881,35,57,4,3,2024-09-24 15:42:00,2024-09-24 15:42:00,2024-09-24 17:36:27,2024-09-24 17:36:27,1.9,5778.0,completed,0,
11076,9883,17,66,4,3,2024-09-24 21:08:00,2024-09-24 21:08:00,2024-09-25 04:10:33,2024-09-25 04:10:33,7.0,6965.0,completed,0,
11077,9883,17,54,3,4,2024-09-25 08:33:39,2024-09-25 08:33:39,2024-09-25 14:34:12,2024-09-25 14:34:12,6.0,10605.0,completed,0,
11078,9884,39,55,4,4,2024-09-24 12:04:00,2024-09-24 12:04:00,2024-09-24 15:50:04,2024-09-24 15:50:04,3.8,3658.0,completed,0,
11079,9885,35,57,4,3,2024-09-24 00:39:00,2024-09-24 00:39:00,2024-09-24 09:25:56,2024-09-24 09:25:56,8.8,17674.0,completed,0,
11080,9887,4,88,5,6,2024-09-24 04:45:00,2024-09-24 05:00:00,2024-09-24 10:56:51,2024-09-24 11:11:51,6.2,9093.0,completed,15,maintenance
11081,9887,4,101,6,5,2024-09-24 13:18:03,2024-09-24 13:18:03,2024-09-24 18:48:30,2024-09-24 18:48:30,5.5,4534.0,completed,0,
11082,9888,43,83,5,2,2024-09-24 06:54:00,2024-09-24 06:54:00,2024-09-24 10:43:14,2024-09-24 10:43:14,3.8,9432.0,completed,0,
11083,9888,43,35,2,5,2024-09-24 12:03:02,2024-09-24 12:03:02,2024-09-24 16:22:37,2024-09-24 16:22:37,4.3,6955.0,completed,0,
11084,9890,43,88,5,6,2024-09-24 01:54:00,2024-09-24 01:54:00,2024-09-24 05:02:42,2024-09-24 05:02:42,3.1,7224.0,completed,0,
11085,9891,15,87,5,4,2024-09-24 17:03:00,2024-09-24 17:03:00,2024-09-24 21:10:37,2024-09-24 21:10:37,4.1,4144.0,completed,0,
11086,9891,15,59,4,5,2024-09-25 00:00:00,2024-09-25 00:00:00,2024-09-25 03:31:10,2024-09-25 03:31:10,3.5,11714.0,completed,0,
11087,9892,4,80,5,2,2024-09-24 23:58:00,2024-09-24 23:58:00,2024-09-25 06:40:36,2024-09-25 06:40:36,6.7,14889.0,completed,0,
11088,9892,4,21,2,5,2024-09-25 09:26:25,2024-09-25 09:56:25,2024-09-25 15:40:26,2024-09-25 16:10:26,6.2,12315.0,completed,30,airspace
11089,9894,1,115,6,6,2024-09-24 00:09:00,2024-09-24 00:24:00,2024-09-24 08:41:57,2024-09-24 08:56:57,8.5,25684.0,completed,15,maintenance
11090,9895,11,115,6,4,2024-09-24 10:44:00,2024-09-24 10:44:00,2024-09-24 17:18:00,2024-09-24 17:18:00,6.6,26128.0,completed,0,
11091,9896,8,94,6,3,2024-09-24 10:38:00,2024-09-24 10:38:00,2024-09-24 14:53:41,2024-09-24 14:53:41,4.3,10894.0,completed,0,
11092,9897,8,115,6,6,2024-09-24 17:42:00,2024-09-24 18:12:00,2024-09-25 03:15:17,2024-09-25 03:45:17,9.6,24184.0,completed,30,airspace
11093,9898,16,94,6,3,2024-09-24 01:26:00,2024-09-24 01:26:00,2024-09-24 08:26:31,2024-09-24 08:26:31,7.0,10995.0,completed,0,
11094,9899,11,96,6,1,2024-09-24 19:24:00,2024-09-24 19:24:00,2024-09-25 01:21:26,2024-09-25 01:21:26,6.0,13484.0,completed,0,
11095,9899,11,13,1,6,2024-09-25 04:14:22,2024-09-25 06:14:22,2024-09-25 09:31:40,2024-09-25 11:31:40,5.3,5867.0,completed,120,weather
11096,9900,8,101,6,2,2024-09-24 05:02:00,2024-09-24 05:17:00,2024-09-24 10:35:02,2024-09-24 10:50:02,5.6,21797.0,completed,15,maintenance
11097,9901,27,114,6,3,2024-09-24 01:08:00,2024-09-24 01:08:00,2024-09-24 03:37:35,2024-09-24 03:37:35,2.5,4272.0,completed,0,
11098,9901,27,37,3,6,2024-09-24 07:41:18,2024-09-24 11:41:18,2024-09-24 10:28:48,2024-09-24 14:28:48,2.8,6239.0,completed,240,maintenance
11099,9904,42,29,2,3,2024-09-25 02:23:00,2024-09-25 02:23:00,2024-09-25 10:27:22,2024-09-25 10:27:22,8.1,24513.0,completed,0,
11100,9904,42,49,3,2,2024-09-25 13:52:31,2024-09-25 13:52:31,2024-09-25 22:24:42,2024-09-25 22:24:42,8.5,13768.0,completed,0,
11101,9905,42,21,2,5,2024-09-25 03:13:00,2024-09-25 03:13:00,2024-09-25 09:48:28,2024-09-25 09:48:28,6.6,11495.0,completed,0,
11102,9905,42,92,5,2,2024-09-25 12:09:53,2024-09-25 12:09:53,2024-09-25 18:46:44,2024-09-25 18:46:44,6.6,21413.0,completed,0,
11103,9906,42,19,2,2,2024-09-25 08:24:00,2024-09-25 08:24:00,2024-09-25 11:22:17,2024-09-25 11:22:17,3.0,2821.0,completed,0,
11104,9907,42,20,2,6,2024-09-25 06:28:00,2024-09-25 06:28:00,2024-09-25 08:04:59,2024-09-25 08:04:59,1.6,5665.0,completed,0,
11105,9908,24,54,3,1,2024-09-25 10:06:00,2024-09-25 10:06:00,2024-09-25 19:42:46,2024-09-25 19:42:46,9.6,30150.0,completed,0,
11106,9908,24,2,1,3,2024-09-25 21:09:45,2024-09-25 21:09:45,2024-09-26 06:02:21,2024-09-26 06:02:21,8.9,11999.0,completed,0,
11107,9909,24,53,3,4,2024-09-25 14:24:00,2024-09-25 14:24:00,2024-09-25 18:49:26,2024-09-25 18:49:26,4.4,6198.0,completed,0,
11108,9909,24,70,4,3,2024-09-25 23:18:31,2024-09-26 01:18:31,2024-09-26 03:40:54,2024-09-26 05:40:54,4.4,14355.0,completed,120,crew
11109,9910,32,38,3,4,2024-09-25 18:37:00,2024-09-25 18:37:00,2024-09-26 02:18:47,2024-09-26 02:18:47,7.7,10546.0,completed,0,
11110,9910,32,67,4,3,2024-09-26 05:39:31,2024-09-26 05:54:31,2024-09-26 13:54:27,2024-09-26 14:09:27,8.2,20612.0,completed,15,maintenance
11111,9911,47,52,3,3,2024-09-25 11:34:00,2024-09-25 11:34:00,2024-09-25 17:55:18,2024-09-25 17:55:18,6.4,13810.0,completed,0,
11112,9912,2,53,3,3,2024-09-25 05:27:00,2024-09-25 07:27:00,2024-09-25 07:10:11,2024-09-25 09:10:11,1.7,4369.0,completed,120,weather
11113,9913,24,53,3,5,2024-09-25 13:37:00,2024-09-25 13:37:00,2024-09-25 20:09:07,2024-09-25 20:09:07,6.5,13456.0,completed,0,
11114,9914,32,37,3,5,2024-09-25 02:20:00,2024-09-25 02:20:00,2024-09-25 08:58:12,2024-09-25 08:58:12,6.6,17258.0,completed,0,
11115,9916,35,60,4,6,2024-09-25 02:09:00,2024-09-25 02:09:00,2024-09-25 11:19:09,2024-09-25 11:19:09,9.2,25959.0,completed,0,
11116,9917,35,66,4,4,2024-09-25 21:14:00,2024-09-25 21:14:00,2024-09-26 01:03:04,2024-09-26 01:03:04,3.8,4490.0,completed,0,
11117,9918,17,70,4,3,2024-09-25 17:54:00,2024-09-25 17:54:00,2024-09-25 18:57:30,2024-09-25 18:57:30,1.1,3792.0,completed,0,
11118,9919,17,59,4,3,2024-09-25 08:55:00,2024-09-25 08:55:00,2024-09-25 17:41:45,2024-09-25 17:41:45,8.8,34206.0,completed,0,
11119,9920,39,65,4,5,2024-09-25 15:12:00,2024-09-25 15:12:00,2024-09-25 20:20:16,2024-09-25 20:20:16,5.1,14893.0,completed,0,
11120,9921,39,73,4,6,2024-09-25 22:45:00,2024-09-26 00:45:00,2024-09-26 02:48:16,2024-09-26 04:48:16,4.1,4400.0,completed,120,maintenance
11121,9921,39,96,6,4,2024-09-26 09:12:12,2024-09-26 09:12:12,2024-09-26 13:37:42,2024-09-26 13:37:42,4.4,10751.0,completed,0,
11122,9922,15,87,5,2,2024-09-25 07:49:00,2024-09-25 07:49:00,2024-09-25 11:19:39,2024-09-25 11:19:39,3.5,9383.0,completed,0,
11123,9922,15,35,2,5,2024-09-25 16:26:08,2024-09-25 16:26:08,2024-09-25 19:49:51,2024-09-25 19:49:51,3.4,8888.0,completed,0,
11124,9923,44,78,5,2,2024-09-25 15:09:00,2024-09-25 15:09:00,2024-09-25 17:17:00,2024-09-25 17:17:00,2.1,6716.0,completed,0,
11125,9923,44,35,2,5,2024-09-25 20:31:05,2024-09-25 20:31:05,2024-09-25 22:54:14,2024-09-25 22:54:14,2.4,5263.0,completed,0,
11126,9924,7,80,5,4,2024-09-25 18:22:00,2024-09-25 18:22:00,2024-09-26 00:06:38,2024-09-26 00:06:38,5.7,13274.0,completed,0,
11127,9924,7,62,4,5,2024-09-26 01:09:41,2024-09-26 05:09:41,2024-09-26 06:55:36,2024-09-26 10:55:36,5.8,20338.0,completed,240,airspace
11128,9925,1,115,6,5,2024-09-25 03:26:00,2024-09-25 03:26:00,2024-09-25 07:48:27,2024-09-25 07:48:27,4.4,13770.0,completed,0,
11129,9926,23,97,6,2,2024-09-25 01:59:00,2024-09-25 02:29:00,2024-09-25 10:51:09,2024-09-25 11:21:09,8.9,25624.0,completed,30,weather
11130,9927,3,94,6,2,2024-09-25 12:51:00,2024-09-25 12:51:00,2024-09-25 22:06:16,2024-09-25 22:06:16,9.3,33675.0,completed,0,
11131,9927,3,35,2,6,2024-09-26 02:33:57,2024-09-26 02:33:57,2024-09-26 11:37:10,2024-09-26 11:37:10,9.1,26511.0,completed,0,
11132,9928,25,95,6,4,2024-09-25 18:22:00,2024-09-25 18:22:00,2024-09-25 20:13:25,2024-09-25 20:13:25,1.9,1698.0,completed,0,
11133,9929,1,108,6,3,2024-09-25 02:55:00,2024-09-25 02:55:00,2024-09-25 10:52:01,2024-09-25 10:52:01,8.0,9236.0,completed,0,
11134,9929,1,53,3,6,2024-09-25 15:27:24,2024-09-25 15:27:24,2024-09-25 23:05:56,2024-09-25 23:05:56,7.6,23142.0,completed,0,
11135,9930,25,116,6,5,2024-09-25 10:32:00,2024-09-25 10:32:00,2024-09-25 20:01:58,2024-09-25 20:01:58,9.5,9273.0,completed,0,
11136,9930,25,91,5,6,2024-09-26 01:24:50,2024-09-26 01:24:50,2024-09-26 09:49:22,2024-09-26 09:49:22,8.4,21382.0,completed,0,
11137,9931,20,11,1,2,2024-09-26 00:51:00,2024-09-26 00:51:00,2024-09-26 09:20:52,2024-09-26 09:20:52,8.5,33608.0,completed,0,
11138,9932,20,12,1,6,2024-09-26 14:23:00,2024-09-26 14:23:00,2024-09-26 22:39:56,2024-09-26 22:39:56,8.3,17671.0,completed,0,
11139,9932,20,101,6,1,2024-09-26 23:51:54,2024-09-26 23:51:54,2024-09-27 08:08:48,2024-09-27 08:08:48,8.3,19609.0,completed,0,
11140,9933,20,7,1,4,2024-09-26 23:42:00,2024-09-26 23:42:00,2024-09-27 01:54:31,2024-09-27 01:54:31,2.2,3195.0,completed,0,
11141,9933,20,65,4,1,2024-09-27 06:51:19,2024-09-27 06:51:19,2024-09-27 09:07:30,2024-09-27 09:07:30,2.3,7441.0,completed,0,
11142,9934,20,1,1,6,2024-09-26 01:03:00,2024-09-26 01:03:00,2024-09-26 09:48:17,2024-09-26 09:48:17,8.8,17537.0,completed,0,
11143,9936,48,16,1,4,2024-09-26 16:43:00,2024-09-26 16:43:00,2024-09-26 19:40:52,2024-09-26 19:40:52,3.0,7497.0,completed,0,
11144,9936,48,59,4,1,2024-09-27 01:09:28,2024-09-27 01:09:28,2024-09-27 04:25:53,2024-09-27 04:25:53,3.3,6735.0,completed,0,
11145,9937,5,4,1,5,2024-09-26 12:12:00,2024-09-26 12:12:00,2024-09-26 16:53:37,2024-09-26 16:53:37,4.7,16464.0,completed,0,
11146,9937,5,75,5,1,2024-09-26 18:54:27,2024-09-26 18:54:27,2024-09-26 23:23:58,2024-09-26 23:23:58,4.5,4298.0,completed,0,
11147,9938,6,33,2,2,2024-09-26 01:24:00,2024-09-26 01:24:00,2024-09-26 09:15:10,2024-09-26 09:15:10,7.9,14471.0,completed,0,
11148,9939,40,25,2,2,2024-09-26 04:33:00,2024-09-26 04:33:00,2024-09-26 07:03:02,2024-09-26 07:03:02,2.5,7134.0,completed,0,
11149,9940,6,35,2,5,2024-09-26 17:32:00,2024-09-26 17:32:00,2024-09-26 22:05:38,2024-09-26 22:05:38,4.6,12708.0,completed,0,
11150,9941,42,26,2,6,2024-09-26 07:56:00,2024-09-26 07:56:00,2024-09-26 15:38:39,2024-09-26 15:38:39,7.7,24563.0,completed,0,
11151,9942,34,54,3,2,2024-09-26 09:09:00,2024-09-26 09:09:00,2024-09-26 10:11:18,2024-09-26 10:11:18,1.0,3343.0,completed,0,
11152,9943,34,41,3,3,2024-09-26 21:15:00,2024-09-26 21:45:00,2024-09-27 07:01:23,2024-09-27 07:31:23,9.8,19032.0,completed,30,maintenance
11153,9944,19,52,3,5,2024-09-26 08:01:00,2024-09-26 08:01:00,2024-09-26 11:38:01,2024-09-26 11:38:01,3.6,5140.0,completed,0,
11154,9944,19,75,5,3,2024-09-26 13:56:31,2024-09-26 13:56:31,2024-09-26 17:32:42,2024-09-26 17:32:42,3.6,8389.0,completed,0,
11155,9945,39,70,4,4,2024-09-26 01:21:00,2024-09-26 01:21:00,2024-09-26 03:47:13,2024-09-26 03:47:13,2.4,2224.0,completed,0,
11156,9946,9,69,4,4,2024-09-26 10:36:00,2024-09-26 10:36:00,2024-09-26 16:57:15,2024-09-26 16:57:15,6.4,20171.0,completed,0,
11157,9947,35,70,4,5,2024-09-26 09:31:00,2024-09-26 09:31:00,2024-09-26 12:12:52,2024-09-26 12:12:52,2.7,5813.0,completed,0,
11158,9947,35,92,5,4,2024-09-26 16:29:18,2024-09-26 16:29:18,2024-09-26 19:22:53,2024-09-26 19:22:53,2.9,4184.0,completed,0,
11159,9949,39,70,4,5,2024-09-26 02:38:00,2024-09-26 02:38:00,2024-09-26 07:52:26,2024-09-26 07:52:26,5.2,6829.0,completed,0,
11160,9950,9,73,4,2,2024-09-26 09:10:00,2024-09-26 09:25:00,2024-09-26 18:37:57,2024-09-26 18:52:57,9.5,22878.0,completed,15,crew
11161,9950,9,20,2,4,2024-09-26 23:52:04,2024-09-26 23:52:04,2024-09-27 08:30:19,2024-09-27 08:30:19,8.6,18652.0,completed,0,
11162,9951,17,62,4,6,2024-09-26 10:07:00,2024-09-26 10:07:00,2024-09-26 12:23:53,2024-09-26 12:23:53,2.3,1876.0,completed,0,
11163,9954,45,92,5,4,2024-09-26 17:11:00,2024-09-26 17:11:00,2024-09-26 18:17:52,2024-09-26 18:17:52,1.1,3601.0,completed,0,
11164,9955,15,92,5,3,2024-09-26 00:16:00,2024-09-26 00:16:00,2024-09-26 02:38:14,2024-09-26 02:38:14,2.4,7013.0,completed,0,
11165,9955,15,44,3,5,2024-09-26 08:04:32,2024-09-26 08:04:32,2024-09-26 10:32:51,2024-09-26 10:32:51,2.5,4629.0,completed,0,
11166,9956,44,87,5,5,2024-09-26 16:16:00,2024-09-26 16:16:00,2024-09-26 19:30:49,2024-09-26 19:30:49,3.2,5700.0,completed,0,
11167,9958,7,83,5,5,2024-09-26 22:53:00,2024-09-26 22:53:00,2024-09-27 06:00:09,2024-09-27 06:00:09,7.1,17267.0,completed,0,
11168,9959,23,95,6,5,2024-09-26 03:40:00,2024-09-26 03:40:00,2024-09-26 10:41:33,2024-09-26 10:41:33,7.0,11705.0,completed,0,
11169,9961,8,102,6,3,2024-09-26 22:20:00,2024-09-26 22:20:00,2024-09-26 23:22:18,2024-09-26 23:22:18,1.0,997.0,completed,0,
11170,9962,8,95,6,2,2024-09-26 02:26:00,2024-09-26 02:26:00,2024-09-26 08:33:49,2024-09-26 08:33:49,6.1,6678.0,completed,0,
11171,9963,27,116,6,4,2024-09-26 17:41:00,2024-09-26 19:41:00,2024-09-26 18:41:34,2024-09-26 20:41:34,1.0,3597.0,completed,120,maintenance
11172,9964,11,96,6,6,2024-09-26 22:50:00,2024-09-26 22:50:00,2024-09-27 04:35:16,2024-09-27 04:35:16,5.8,11903.0,completed,0,
11173,9965,23,115,6,2,2024-09-26 10:38:00,2024-09-26 10:38:00,2024-09-26 20:01:32,2024-09-26 20:01:32,9.4,16366.0,completed,0,
11174,9966,22,7,1,2,2024-09-27 15:37:00,2024-09-27 15:52:00,2024-09-27 21:21:21,2024-09-27 21:36:21,5.7,10056.0,completed,15,crew
11175,9967,48,16,1,2,2024-09-27 16:51:00,2024-09-27 16:51:00,2024-09-27 18:48:25,2024-09-27 18:48:25,2.0,4033.0,completed,0,
11176,9968,41,2,1,3,2024-09-27 23:56:00,2024-09-27 23:56:00,2024-09-28 01:09:08,2024-09-28 01:09:08,1.2,4681.0,completed,0,
11177,9969,41,4,1,4,2024-09-27 07:23:00,2024-09-27 07:53:00,2024-09-27 09:41:16,2024-09-27 10:11:16,2.3,5987.0,completed,30,maintenance
11178,9969,41,70,4,1,2024-09-27 13:07:20,2024-09-27 13:07:20,2024-09-27 15:20:33,2024-09-27 15:20:33,2.2,3280.0,completed,0,
11179,9971,20,13,1,2,2024-09-27 09:19:00,2024-09-27 09:19:00,2024-09-27 15:55:27,2024-09-27 15:55:27,6.6,11879.0,completed,0,
11180,9972,40,35,2,1,2024-09-27 12:25:00,2024-09-27 12:25:00,2024-09-27 19:34:31,2024-09-27 19:34:31,7.2,9758.0,completed,0,
11181,9972,40,16,1,2,2024-09-27 23:31:49,2024-09-27 23:31:49,2024-09-28 05:43:29,2024-09-28 05:43:29,6.2,21081.0,completed,0,
11182,9973,42,19,2,3,2024-09-27 07:53:00,2024-09-27 07:53:00,2024-09-27 12:53:02,2024-09-27 12:53:02,5.0,7990.0,completed,0,
11183,9974,42,30,2,5,2024-09-27 23:38:00,2024-09-28 01:38:00,2024-09-28 06:34:26,2024-09-28 08:34:26,6.9,15658.0,completed,120,crew
11184,9975,40,29,2,5,2024-09-27 09:41:00,2024-09-27 09:41:00,2024-09-27 11:33:46,2024-09-27 11:33:46,1.9,4069.0,completed,0,
11185,9975,40,80,5,2,2024-09-27 13:36:00,2024-09-27 13:36:00,2024-09-27 15:15:09,2024-09-27 15:15:09,1.7,4592.0,completed,0,
11186,9976,2,52,3,4,2024-09-27 20:27:00,2024-09-27 20:57:00,2024-09-27 22:20:59,2024-09-27 22:50:59,1.9,7086.0,completed,30,crew
11187,9977,47,44,3,4,2024-09-27 03:52:00,2024-09-27 03:52:00,2024-09-27 07:36:52,2024-09-27 07:36:52,3.7,13699.0,completed,0,
11188,9978,2,39,3,6,2024-09-27 03:23:00,2024-09-27 03:23:00,2024-09-27 06:45:11,2024-09-27 06:45:11,3.4,4841.0,completed,0,
11189,9979,17,67,4,1,2024-09-27 07:30:00,2024-09-27 08:00:00,2024-09-27 15:02:24,2024-09-27 15:32:24,7.5,16476.0,completed,30,maintenance
11190,9979,17,17,1,4,2024-09-27 17:20:18,2024-09-27 17:20:18,2024-09-28 00:47:31,2024-09-28 00:47:31,7.5,14126.0,completed,0,
11191,9980,39,62,4,3,2024-09-27 15:15:00,2024-09-27 15:15:00,2024-09-27 21:29:16,2024-09-27 21:29:16,6.2,17763.0,completed,0,
11192,9980,39,40,3,4,2024-09-28 02:14:57,2024-09-28 02:14:57,2024-09-28 08:11:20,2024-09-28 08:11:20,5.9,13374.0,completed,0,
11193,9982,17,57,4,5,2024-09-27 04:55:00,2024-09-27 05:10:00,2024-09-27 10:06:30,2024-09-27 10:21:30,5.2,9692.0,completed,15,crew
11194,9983,9,57,4,1,2024-09-27 15:10:00,2024-09-27 15:10:00,2024-09-27 17:44:20,2024-09-27 17:44:20,2.6,7235.0,completed,0,
11195,9983,9,12,1,4,2024-09-27 19:48:58,2024-09-27 20:48:58,2024-09-27 22:11:38,2024-09-27 23:11:38,2.4,3807.0,diverted,60,weather
11196,9984,35,73,4,3,2024-09-27 12:33:00,2024-09-27 12:33:00,2024-09-27 18:51:27,2024-09-27 18:51:27,6.3,9506.0,completed,0,
11197,9985,17,66,4,6,2024-09-27 08:56:00,2024-09-27 10:56:00,2024-09-27 16:18:32,2024-09-27 18:18:32,7.4,15143.0,completed,120,maintenance
11198,9986,4,83,5,6,2024-09-27 00:01:00,2024-09-27 00:01:00,2024-09-27 08:27:40,2024-09-27 08:27:40,8.4,18047.0,completed,0,
11199,9986,4,95,6,5,2024-09-27 12:05:46,2024-09-27 12:05:46,2024-09-27 19:17:57,2024-09-27 19:17:57,7.2,15846.0,completed,0,
11200,9990,45,80,5,3,2024-09-27 21:48:00,2024-09-27 21:48:00,2024-09-28 03:48:07,2024-09-28 03:48:07,6.0,6709.0,completed,0,
