mission_id,mission_type,priority,requested_date,start_date,end_date,origin_base_id,dest_base_id,aircraft_id,status,pax_count,cargo_tons
14206,cargo,routine,2025-02-05 00:25:00,2025-02-05 00:25:00,2025-02-05 02:00:31,4,3,35,complete,,30.7
14207,cargo,routine,2025-02-05 10:15:00,2025-02-05 10:15:00,2025-02-05 20:03:02,4,1,9,complete,,22.3
14208,transport,urgent,2025-02-05 18:09:00,2025-02-05 22:09:00,2025-02-06 00:47:26,4,3,17,complete,20,
14209,sar,urgent,2025-02-05 23:22:00,2025-02-06 02:22:00,2025-02-06 11:40:22,5,3,45,complete,23,
14210,isr,routine,2025-02-05 07:02:00,2025-02-05 08:02:00,2025-02-05 10:32:34,5,,15,complete,,
14211,training,routine,2025-02-05 05:24:00,2025-02-05 06:24:00,2025-02-05 17:46:35,5,,15,complete,,
14212,cargo,routine,2025-02-05 06:56:00,2025-02-05 07:56:00,2025-02-05 13:50:16,5,1,45,complete,,33.5
14213,cargo,routine,2025-02-05 04:58:00,2025-02-05 06:58:00,2025-02-05 15:31:21,5,1,45,cancelled,,35.2
14214,transport,urgent,2025-02-05 14:24:00,2025-02-05 14:24:00,2025-02-05 23:03:33,6,1,23,complete,76,
14215,medevac,urgent,2025-02-05 20:36:00,2025-02-05 23:36:00,2025-02-06 11:08:21,6,5,23,complete,61,
14216,cargo,critical,2025-02-05 19:32:00,2025-02-05 19:32:00,2025-02-06 04:23:29,6,2,11,complete,,27.9
14217,training,routine,2025-02-05 13:53:00,2025-02-05 16:53:00,2025-02-06 04:45:05,6,,27,complete,,
14218,sar,urgent,2025-02-05 10:00:00,2025-02-05 11:00:00,2025-02-05 14:14:11,6,3,29,complete,34,
14219,training,urgent,2025-02-05 17:55:00,2025-02-05 20:55:00,2025-02-06 01:50:40,6,,25,complete,,
14220,transport,critical,2025-02-06 04:17:00,2025-02-06 05:17:00,2025-02-06 09:17:22,1,5,48,cancelled,21,
14221,medevac,routine,2025-02-06 21:50:00,2025-02-06 22:50:00,2025-02-07 01:19:15,1,6,22,complete,38,
14222,cargo,routine,2025-02-06 22:33:00,2025-02-07 01:33:00,2025-02-07 11:17:55,1,6,20,complete,,33.0
14223,isr,routine,2025-02-06 11:21:00,2025-02-06 12:21:00,2025-02-06 23:42:16,1,,20,complete,,
14224,training,routine,2025-02-06 14:42:00,2025-02-06 16:42:00,2025-02-06 23:48:57,1,,22,complete,,
14225,cargo,routine,2025-02-06 17:59:00,2025-02-06 18:59:00,2025-02-07 02:53:24,1,2,20,cancelled,,10.2
14226,transport,urgent,2025-02-06 08:45:00,2025-02-06 08:45:00,2025-02-06 17:34:37,1,4,5,complete,44,
14227,training,routine,2025-02-06 22:20:00,2025-02-07 01:20:00,2025-02-07 12:50:36,1,,22,complete,,
14228,sar,routine,2025-02-06 03:21:00,2025-02-06 05:21:00,2025-02-06 10:27:03,2,5,42,complete,23,
14229,sar,routine,2025-02-06 11:08:00,2025-02-06 14:08:00,2025-02-06 19:51:30,2,1,40,complete,56,
14230,training,routine,2025-02-06 02:21:00,2025-02-06 02:21:00,2025-02-06 14:14:10,2,,42,cancelled,,
14231,transport,routine,2025-02-06 18:36:00,2025-02-06 21:36:00,2025-02-07 06:03:57,3,6,32,complete,43,
14232,training,urgent,2025-02-06 08:55:00,2025-02-06 09:55:00,2025-02-06 19:01:36,3,,36,complete,,
14233,medevac,urgent,2025-02-06 05:11:00,2025-02-06 06:11:00,2025-02-06 09:52:57,3,2,,complete,55,
14234,training,routine,2025-02-06 23:37:00,2025-02-06 23:37:00,2025-02-07 09:17:32,3,,32,complete,,
14235,cargo,urgent,2025-02-06 11:59:00,2025-02-06 11:59:00,2025-02-06 13:07:37,3,6,2,complete,,9.8
14236,sar,routine,2025-02-06 06:43:00,2025-02-06 07:43:00,2025-02-06 14:43:06,3,1,24,complete,68,
14237,cargo,routine,2025-02-06 20:34:00,2025-02-06 20:34:00,2025-02-07 00:11:07,4,6,39,complete,,20.8
14238,medevac,routine,2025-02-06 15:39:00,2025-02-06 17:39:00,2025-02-07 04:52:39,4,2,35,complete,59,
14239,medevac,routine,2025-02-06 10:25:00,2025-02-06 12:25:00,2025-02-06 15:34:58,4,1,39,cancelled,53,
14240,cargo,critical,2025-02-06 07:52:00,2025-02-06 09:52:00,2025-02-06 13:41:18,4,5,39,cancelled,,11.5
14241,sar,critical,2025-02-06 20:23:00,2025-02-06 21:23:00,2025-02-07 02:28:52,5,4,43,complete,58,
14242,sar,routine,2025-02-06 09:17:00,2025-02-06 09:17:00,2025-02-06 10:54:29,5,1,44,complete,67,
14243,cargo,critical,2025-02-06 11:02:00,2025-02-06 12:02:00,2025-02-06 15:09:09,5,6,45,complete,,25.8
14244,cargo,routine,2025-02-06 07:50:00,2025-02-06 11:50:00,2025-02-06 17:09:39,5,3,4,complete,,11.0
14245,sar,routine,2025-02-06 13:31:00,2025-02-06 14:31:00,2025-02-06 17:08:01,5,4,45,complete,63,
14246,training,routine,2025-02-06 10:29:00,2025-02-06 10:29:00,2025-02-06 17:04:14,5,,7,cancelled,,
14247,medevac,routine,2025-02-06 08:16:00,2025-02-06 12:16:00,2025-02-06 14:48:06,6,4,8,complete,39,
14248,transport,routine,2025-02-06 15:00:00,2025-02-06 17:00:00,2025-02-06 19:58:48,6,2,11,complete,73,
14249,medevac,routine,2025-02-06 19:58:00,2025-02-06 19:58:00,2025-02-07 04:33:12,6,4,29,complete,43,
14250,cargo,routine,2025-02-06 19:15:00,2025-02-06 22:15:00,2025-02-06 23:42:32,6,2,1,complete,,20.6
14251,cargo,routine,2025-02-07 03:29:00,2025-02-07 07:29:00,2025-02-07 10:10:53,1,6,20,complete,,1.4
14252,training,routine,2025-02-07 01:39:00,2025-02-07 03:39:00,2025-02-07 15:11:04,1,,48,complete,,
14253,training,urgent,2025-02-07 05:06:00,2025-02-07 06:06:00,2025-02-07 15:44:33,1,,5,complete,,
14254,medevac,routine,2025-02-07 16:33:00,2025-02-07 18:33:00,2025-02-08 05:19:31,1,2,10,complete,46,
14255,sar,urgent,2025-02-07 22:23:00,2025-02-08 01:23:00,2025-02-08 11:05:43,1,3,20,complete,42,
14256,cargo,urgent,2025-02-07 01:40:00,2025-02-07 01:40:00,2025-02-07 07:00:08,2,4,40,cancelled,,13.7
14257,isr,routine,2025-02-07 18:59:00,2025-02-07 19:59:00,2025-02-07 23:35:55,2,,,complete,,
14258,transport,urgent,2025-02-07 12:16:00,2025-02-07 15:16:00,2025-02-07 20:46:44,3,4,36,complete,5,
14259,isr,routine,2025-02-07 13:36:00,2025-02-07 14:36:00,2025-02-07 23:43:02,3,,34,complete,,
14260,medevac,routine,2025-02-07 18:43:00,2025-02-07 18:43:00,2025-02-07 22:47:05,3,6,32,complete,18,
14261,isr,urgent,2025-02-07 12:26:00,2025-02-07 15:26:00,2025-02-07 19:53:35,3,,19,complete,,
14262,transport,urgent,2025-02-07 08:49:00,2025-02-07 11:49:00,2025-02-07 15:37:32,3,4,47,complete,58,
14263,sar,routine,2025-02-07 08:30:00,2025-02-07 12:30:00,2025-02-07 15:01:55,4,3,9,complete,75,
14264,transport,routine,2025-02-07 15:16:00,2025-02-07 18:16:00,2025-02-08 03:14:15,4,2,39,cancelled,54,
14265,isr,urgent,2025-02-07 16:21:00,2025-02-07 20:21:00,2025-02-07 21:52:14,4,,9,complete,,
14266,cargo,routine,2025-02-07 06:26:00,2025-02-07 10:26:00,2025-02-07 21:14:46,4,3,39,complete,,20.9
14267,cargo,urgent,2025-02-07 21:42:00,2025-02-08 00:42:00,2025-02-08 02:48:46,4,6,9,complete,,13.5
14268,transport,urgent,2025-02-07 14:51:00,2025-02-07 17:51:00,2025-02-07 20:42:35,4,2,,complete,60,
14269,training,routine,2025-02-07 09:20:00,2025-02-07 11:20:00,2025-02-07 20:03:59,5,,15,complete,,
14270,sar,urgent,2025-02-07 02:37:00,2025-02-07 02:37:00,2025-02-07 05:53:31,5,6,37,complete,48,
14271,isr,routine,2025-02-07 00:16:00,2025-02-07 01:16:00,2025-02-07 04:47:15,5,,44,complete,,
14272,sar,urgent,2025-02-07 08:15:00,2025-02-07 10:15:00,2025-02-07 17:02:30,5,6,7,complete,43,
14273,isr,routine,2025-02-07 13:21:00,2025-02-07 17:21:00,2025-02-08 05:16:41,5,,43,complete,,
14274,sar,urgent,2025-02-07 10:19:00,2025-02-07 10:19:00,2025-02-07 17:21:52,6,1,,complete,54,
14275,training,critical,2025-02-07 18:39:00,2025-02-07 22:39:00,2025-02-07 23:57:04,6,,23,cancelled,,
14276,cargo,urgent,2025-02-07 12:09:00,2025-02-07 13:09:00,2025-02-07 21:49:53,6,3,23,complete,,6.2
14277,transport,urgent,2025-02-07 02:20:00,2025-02-07 04:20:00,2025-02-07 12:57:37,6,2,27,complete,41,
14278,cargo,routine,2025-02-07 15:31:00,2025-02-07 19:31:00,2025-02-08 01:05:59,6,1,3,complete,,2.4
14279,medevac,routine,2025-02-07 13:26:00,2025-02-07 15:26:00,2025-02-08 00:50:25,6,2,8,complete,65,
14280,training,urgent,2025-02-07 09:27:00,2025-02-07 11:27:00,2025-02-07 22:43:26,6,,8,complete,,
14281,isr,routine,2025-02-07 02:20:00,2025-02-07 04:20:00,2025-02-07 11:18:42,6,,1,complete,,
14282,training,urgent,2025-02-07 18:00:00,2025-02-07 21:00:00,2025-02-08 02:26:36,6,,,complete,,
14283,isr,routine,2025-02-08 05:53:00,2025-02-08 09:53:00,2025-02-08 14:49:52,1,,41,complete,,
14284,isr,routine,2025-02-08 22:53:00,2025-02-09 02:53:00,2025-02-09 07:25:28,1,,22,complete,,
14285,medevac,routine,2025-02-08 08:07:00,2025-02-08 11:07:00,2025-02-08 17:48:13,1,2,5,cancelled,46,
14286,sar,critical,2025-02-08 13:13:00,2025-02-08 16:13:00,2025-02-09 01:38:49,1,3,22,complete,30,
14287,isr,routine,2025-02-08 23:51:00,2025-02-09 00:51:00,2025-02-09 02:39:07,1,,5,complete,,
14288,training,routine,2025-02-08 02:03:00,2025-02-08 02:03:00,2025-02-08 05:45:15,2,,42,complete,,
14289,transport,routine,2025-02-08 08:27:00,2025-02-08 08:27:00,2025-02-08 11:29:08,2,4,42,complete,64,
14290,medevac,urgent,2025-02-08 19:00:00,2025-02-08 19:00:00,2025-02-09 06:04:10,3,2,36,cancelled,45,
14291,isr,routine,2025-02-08 20:39:00,2025-02-08 22:39:00,2025-02-09 05:10:33,3,,47,complete,,
14292,training,routine,2025-02-08 10:50:00,2025-02-08 13:50:00,2025-02-08 20:39:18,3,,2,complete,,
14293,cargo,routine,2025-02-08 17:06:00,2025-02-08 19:06:00,2025-02-09 07:03:21,3,6,,complete,,33.1
14294,cargo,routine,2025-02-08 17:10:00,2025-02-08 18:10:00,2025-02-08 20:47:42,3,5,47,complete,,7.6
14295,medevac,routine,2025-02-08 20:49:00,2025-02-08 23:49:00,2025-02-09 05:04:10,4,5,17,complete,23,
14296,medevac,routine,2025-02-08 08:23:00,2025-02-08 11:23:00,2025-02-08 15:07:15,4,5,35,cancelled,38,
14297,transport,urgent,2025-02-08 03:55:00,2025-02-08 04:55:00,2025-02-08 13:48:22,4,3,17,complete,61,
14298,cargo,routine,2025-02-08 23:24:00,2025-02-09 02:24:00,2025-02-09 10:26:37,4,2,39,cancelled,,23.7
14299,training,urgent,2025-02-08 03:16:00,2025-02-08 06:16:00,2025-02-08 16:08:18,4,,9,complete,,
14300,sar,routine,2025-02-08 23:12:00,2025-02-09 02:12:00,2025-02-09 06:00:14,5,2,,complete,26,
14301,sar,routine,2025-02-08 12:28:00,2025-02-08 16:28:00,2025-02-08 22:54:52,5,2,44,complete,16,
14302,sar,routine,2025-02-08 23:22:00,2025-02-09 00:22:00,2025-02-09 05:20:05,5,3,26,complete,26,
14303,sar,urgent,2025-02-08 00:57:00,2025-02-08 04:57:00,2025-02-08 16:23:15,5,6,7,complete,14,
14304,medevac,routine,2025-02-08 11:22:00,2025-02-08 11:22:00,2025-02-08 21:35:16,5,1,37,complete,31,
14305,isr,routine,2025-02-08 19:16:00,2025-02-08 21:16:00,2025-02-09 01:43:56,5,,4,complete,,
14306,medevac,routine,2025-02-08 21:58:00,2025-02-09 01:58:00,2025-02-09 13:09:18,6,2,16,complete,31,
14307,transport,urgent,2025-02-08 23:31:00,2025-02-09 01:31:00,2025-02-09 04:42:00,6,5,16,complete,19,
14308,isr,routine,2025-02-08 23:31:00,2025-02-08 23:31:00,2025-02-09 09:22:26,6,,1,complete,,
14309,sar,urgent,2025-02-08 23:10:00,2025-02-09 00:10:00,2025-02-09 02:18:02,6,5,3,complete,58,
14310,medevac,routine,2025-02-08 13:38:00,2025-02-08 13:38:00,2025-02-08 18:21:35,6,1,23,cancelled,73,
14311,isr,routine,2025-02-08 08:42:00,2025-02-08 08:42:00,2025-02-08 18:13:11,6,,29,complete,,
14312,isr,urgent,2025-02-09 18:57:00,2025-02-09 19:57:00,2025-02-10 02:54:31,1,,20,complete,,
14313,training,routine,2025-02-09 09:29:00,2025-02-09 11:29:00,2025-02-09 18:07:43,1,,5,complete,,
14314,sar,urgent,2025-02-09 17:25:00,2025-02-09 20:25:00,2025-02-10 05:23:04,1,2,48,complete,59,
14315,training,routine,2025-02-09 07:34:00,2025-02-09 07:34:00,2025-02-09 13:57:07,1,,5,complete,,
14316,transport,routine,2025-02-09 14:36:00,2025-02-09 15:36:00,2025-02-09 21:31:37,1,3,22,complete,54,
14317,sar,urgent,2025-02-09 10:01:00,2025-02-09 12:01:00,2025-02-09 23:50:17,1,3,10,complete,20,
14318,transport,urgent,2025-02-09 11:04:00,2025-02-09 15:04:00,2025-02-09 17:22:47,2,6,42,complete,39,
14319,isr,routine,2025-02-09 07:19:00,2025-02-09 11:19:00,2025-02-09 17:43:31,2,,42,cancelled,,
14320,isr,routine,2025-02-09 02:53:00,2025-02-09 04:53:00,2025-02-09 14:15:10,2,,6,complete,,
14321,training,routine,2025-02-09 13:22:00,2025-02-09 16:22:00,2025-02-09 23:24:18,3,,36,complete,,
14322,training,routine,2025-02-09 05:33:00,2025-02-09 07:33:00,2025-02-09 13:36:59,3,,36,complete,,
14323,training,routine,2025-02-09 08:13:00,2025-02-09 09:13:00,2025-02-09 14:02:21,3,,2,complete,,
14324,medevac,routine,2025-02-09 10:08:00,2025-02-09 11:08:00,2025-02-09 21:24:52,3,2,24,complete,6,
14325,training,routine,2025-02-09 20:57:00,2025-02-09 22:57:00,2025-02-10 04:05:01,3,,34,complete,,
14326,medevac,routine,2025-02-09 12:25:00,2025-02-09 15:25:00,2025-02-09 22:55:37,3,6,13,complete,47,
14327,training,urgent,2025-02-09 18:05:00,2025-02-09 18:05:00,2025-02-10 03:54:16,3,,47,complete,,
14328,medevac,routine,2025-02-09 04:22:00,2025-02-09 06:22:00,2025-02-09 15:21:25,4,1,17,complete,74,
14329,medevac,routine,2025-02-09 02:48:00,2025-02-09 03:48:00,2025-02-09 05:41:18,4,6,35,complete,68,
14330,isr,routine,2025-02-09 04:53:00,2025-02-09 06:53:00,2025-02-09 08:43:47,4,,39,complete,,
14331,transport,critical,2025-02-09 04:04:00,2025-02-09 05:04:00,2025-02-09 13:06:35,4,5,9,complete,6,
14332,sar,routine,2025-02-09 06:46:00,2025-02-09 06:46:00,2025-02-09 15:41:09,4,5,17,complete,73,
14333,isr,routine,2025-02-09 19:56:00,2025-02-09 22:56:00,2025-02-10 04:53:26,4,,39,complete,,
14334,cargo,routine,2025-02-09 13:32:00,2025-02-09 13:32:00,2025-02-09 20:33:25,5,1,7,complete,,30.5
14335,training,routine,2025-02-09 12:40:00,2025-02-09 14:40:00,2025-02-09 22:13:52,5,,43,complete,,
14336,cargo,routine,2025-02-09 22:22:00,2025-02-09 23:22:00,2025-02-10 05:28:04,5,6,44,complete,,34.8
14337,sar,routine,2025-02-09 10:18:00,2025-02-09 11:18:00,2025-02-09 18:33:38,5,6,37,complete,44,
14338,sar,routine,2025-02-09 14:39:00,2025-02-09 17:39:00,2025-02-09 21:54:39,6,4,29,complete,51,
14339,isr,routine,2025-02-09 21:58:00,2025-02-09 23:58:00,2025-02-10 04:37:26,6,,25,complete,,
14340,cargo,routine,2025-02-09 06:10:00,2025-02-09 08:10:00,2025-02-09 16:10:44,6,5,3,complete,,9.6
14341,transport,routine,2025-02-09 01:43:00,2025-02-09 03:43:00,2025-02-09 07:51:40,6,2,1,complete,50,
14342,transport,urgent,2025-02-09 09:58:00,2025-02-09 12:58:00,2025-02-09 14:27:34,6,2,27,complete,50,
14343,transport,routine,2025-02-09 11:02:00,2025-02-09 12:02:00,2025-02-09 16:56:20,6,2,8,cancelled,68,
14344,training,routine,2025-02-09 02:03:00,2025-02-09 02:03:00,2025-02-09 06:20:36,6,,16,complete,,
14345,sar,urgent,2025-02-10 16:08:00,2025-02-10 19:08:00,2025-02-11 04:03:42,1,6,48,complete,55,
14346,medevac,routine,2025-02-10 18:33:00,2025-02-10 18:33:00,2025-02-10 22:21:55,1,5,41,complete,48,
14347,training,urgent,2025-02-10 22:06:00,2025-02-10 22:06:00,2025-02-10 23:28:47,1,,48,complete,,
14348,transport,routine,2025-02-10 16:19:00,2025-02-10 19:19:00,2025-02-11 01:21:22,1,6,41,complete,52,
14349,medevac,urgent,2025-02-10 12:35:00,2025-02-10 14:35:00,2025-02-10 21:22:55,1,6,5,complete,50,
14350,cargo,urgent,2025-02-10 09:59:00,2025-02-10 12:59:00,2025-02-10 16:30:08,1,2,20,complete,,24.1
14351,medevac,urgent,2025-02-10 16:16:00,2025-02-10 19:16:00,2025-02-11 05:06:12,1,4,48,complete,62,
14352,sar,routine,2025-02-10 22:42:00,2025-02-10 23:42:00,2025-02-11 05:35:41,2,6,42,cancelled,37,
14353,isr,routine,2025-02-10 16:15:00,2025-02-10 17:15:00,2025-02-11 02:41:41,2,,40,complete,,
14354,sar,urgent,2025-02-10 02:01:00,2025-02-10 02:01:00,2025-02-10 06:36:16,2,3,6,complete,35,
14355,training,routine,2025-02-10 18:04:00,2025-02-10 18:04:00,2025-02-11 00:17:02,2,,42,complete,,
14356,medevac,routine,2025-02-10 05:05:00,2025-02-10 09:05:00,2025-02-10 12:28:39,2,4,40,complete,42,
14357,sar,routine,2025-02-10 06:50:00,2025-02-10 09:50:00,2025-02-10 13:06:02,2,5,40,complete,76,
14358,isr,routine,2025-02-10 23:01:00,2025-02-11 02:01:00,2025-02-11 08:52:02,3,,32,complete,,
14359,medevac,routine,2025-02-10 09:03:00,2025-02-10 09:03:00,2025-02-10 14:03:52,3,5,2,complete,73,
14360,training,critical,2025-02-10 16:48:00,2025-02-10 18:48:00,2025-02-11 01:57:00,4,,39,complete,,
14361,medevac,routine,2025-02-10 21:31:00,2025-02-10 21:31:00,2025-02-11 01:53:23,4,5,39,complete,64,
14362,cargo,routine,2025-02-10 23:35:00,2025-02-11 03:35:00,2025-02-11 06:03:17,4,6,39,complete,,39.9
14363,sar,urgent,2025-02-10 15:24:00,2025-02-10 17:24:00,2025-02-10 23:26:30,4,5,35,complete,68,
14364,cargo,routine,2025-02-10 22:28:00,2025-02-10 23:28:00,2025-02-11 05:29:22,4,2,35,complete,,36.9
14365,isr,critical,2025-02-10 05:02:00,2025-02-10 05:02:00,2025-02-10 08:20:03,4,,9,complete,,
14366,sar,routine,2025-02-10 16:32:00,2025-02-10 16:32:00,2025-02-10 19:53:24,5,1,,complete,41,
14367,isr,urgent,2025-02-10 05:48:00,2025-02-10 07:48:00,2025-02-10 13:30:28,5,,37,complete,,
14368,medevac,routine,2025-02-10 12:44:00,2025-02-10 13:44:00,2025-02-11 01:15:37,5,1,26,complete,1,
14369,isr,routine,2025-02-10 04:54:00,2025-02-10 06:54:00,2025-02-10 18:29:52,5,,4,complete,,
14370,cargo,routine,2025-02-10 07:24:00,2025-02-10 07:24:00,2025-02-10 13:58:40,5,6,7,complete,,37.5
14371,transport,routine,2025-02-10 02:25:00,2025-02-10 05:25:00,2025-02-10 13:44:35,5,2,4,complete,31,
14372,sar,urgent,2025-02-10 00:23:00,2025-02-10 02:23:00,2025-02-10 06:55:25,5,2,26,complete,38,
14373,cargo,urgent,2025-02-10 09:03:00,2025-02-10 11:03:00,2025-02-10 17:29:17,6,3,29,complete,,9.8
14374,cargo,routine,2025-02-10 20:54:00,2025-02-10 23:54:00,2025-02-11 04:12:53,6,4,,complete,,4.8
14375,sar,urgent,2025-02-10 16:01:00,2025-02-10 17:01:00,2025-02-10 20:25:05,6,2,,complete,80,
14376,medevac,routine,2025-02-10 10:49:00,2025-02-10 13:49:00,2025-02-10 20:20:20,6,4,,complete,42,
14377,sar,routine,2025-02-10 07:38:00,2025-02-10 11:38:00,2025-02-10 14:38:38,6,5,23,complete,29,
14378,medevac,urgent,2025-02-10 12:16:00,2025-02-10 13:16:00,2025-02-10 21:37:03,6,4,3,complete,9,
14379,medevac,urgent,2025-02-10 03:15:00,2025-02-10 07:15:00,2025-02-10 11:47:41,6,2,1,complete,67,
14380,transport,urgent,2025-02-10 12:19:00,2025-02-10 13:19:00,2025-02-10 14:33:59,6,3,29,complete,3,
14381,sar,routine,2025-02-10 08:43:00,2025-02-10 12:43:00,2025-02-10 15:21:33,6,5,11,complete,37,
14382,training,urgent,2025-02-11 16:16:00,2025-02-11 18:16:00,2025-02-11 21:55:14,1,,48,complete,,
14383,cargo,routine,2025-02-11 21:50:00,2025-02-12 00:50:00,2025-02-12 04:34:46,1,6,10,complete,,31.8
14384,cargo,routine,2025-02-11 23:32:00,2025-02-11 23:32:00,2025-02-12 05:51:58,1,3,22,complete,,12.3
14385,isr,routine,2025-02-11 06:46:00,2025-02-11 07:46:00,2025-02-11 12:59:59,1,,10,complete,,
14386,sar,routine,2025-02-11 19:38:00,2025-02-11 20:38:00,2025-02-12 02:05:39,1,3,20,complete,70,
14387,transport,urgent,2025-02-11 18:45:00,2025-02-11 20:45:00,2025-02-12 02:54:29,1,4,22,cancelled,44,
14388,medevac,routine,2025-02-11 09:47:00,2025-02-11 10:47:00,2025-02-11 19:43:56,1,6,48,complete,19,
14389,isr,routine,2025-02-11 03:05:00,2025-02-11 03:05:00,2025-02-11 11:17:50,2,,6,complete,,
14390,transport,urgent,2025-02-11 00:32:00,2025-02-11 04:32:00,2025-02-11 15:50:22,2,4,40,complete,60,
14391,sar,critical,2025-02-11 23:26:00,2025-02-12 00:26:00,2025-02-12 02:22:31,2,1,42,complete,2,
14392,sar,urgent,2025-02-11 16:23:00,2025-02-11 19:23:00,2025-02-11 23:06:26,2,3,6,complete,30,
14393,transport,urgent,2025-02-11 07:18:00,2025-02-11 11:18:00,2025-02-11 23:07:59,3,6,47,complete,15,
14394,cargo,routine,2025-02-11 03:21:00,2025-02-11 03:21:00,2025-02-11 15:13:41,3,1,47,complete,,5.2
14395,cargo,routine,2025-02-11 05:28:00,2025-02-11 06:28:00,2025-02-11 15:33:54,3,6,47,complete,,23.0
14396,medevac,routine,2025-02-11 03:10:00,2025-02-11 06:10:00,2025-02-11 13:37:49,3,5,36,complete,57,
14397,transport,routine,2025-02-11 10:41:00,2025-02-11 11:41:00,2025-02-11 13:24:29,3,5,47,complete,25,
14398,medevac,urgent,2025-02-11 23:17:00,2025-02-12 03:17:00,2025-02-12 13:05:11,3,6,24,cancelled,38,
14399,sar,routine,2025-02-11 05:13:00,2025-02-11 09:13:00,2025-02-11 20:05:05,3,1,36,complete,71,
14400,isr,routine,2025-02-11 15:33:00,2025-02-11 16:33:00,2025-02-11 18:00:25,4,,9,complete,,
14401,transport,routine,2025-02-11 02:27:00,2025-02-11 05:27:00,2025-02-11 06:29:19,4,6,35,complete,73,
14402,transport,routine,2025-02-11 19:54:00,2025-02-11 21:54:00,2025-02-12 07:06:04,4,6,17,complete,68,
14403,cargo,urgent,2025-02-11 07:17:00,2025-02-11 11:17:00,2025-02-11 14:54:29,4,2,9,complete,,24.9
14404,cargo,routine,2025-02-11 08:01:00,2025-02-11 12:01:00,2025-02-11 23:55:22,4,2,9,complete,,19.6
14405,sar,routine,2025-02-11 01:09:00,2025-02-11 02:09:00,2025-02-11 13:50:32,4,1,9,complete,51,
14406,medevac,critical,2025-02-11 08:30:00,2025-02-11 09:30:00,2025-02-11 15:13:11,5,4,37,complete,50,
14407,isr,routine,2025-02-11 02:41:00,2025-02-11 02:41:00,2025-02-11 09:48:23,5,,43,complete,,
14408,training,urgent,2025-02-11 09:16:00,2025-02-11 13:16:00,2025-02-11 15:06:23,5,,44,complete,,
14409,medevac,routine,2025-02-11 11:06:00,2025-02-11 12:06:00,2025-02-11 20:46:28,5,2,43,complete,11,
14410,isr,routine,2025-02-11 05:50:00,2025-02-11 06:50:00,2025-02-11 09:54:53,5,,45,complete,,
14411,isr,urgent,2025-02-11 05:34:00,2025-02-11 05:34:00,2025-02-11 10:22:40,5,,15,complete,,
14412,transport,routine,2025-02-11 16:54:00,2025-02-11 17:54:00,2025-02-12 04:18:37,5,6,44,complete,24,
14413,medevac,urgent,2025-02-11 18:38:00,2025-02-11 21:38:00,2025-02-12 05:22:09,5,2,15,complete,36,
14414,medevac,urgent,2025-02-11 07:47:00,2025-02-11 11:47:00,2025-02-11 20:17:52,6,4,1,complete,5,
14415,isr,routine,2025-02-11 16:44:00,2025-02-11 19:44:00,2025-02-11 23:48:28,6,,8,complete,,
14416,medevac,routine,2025-02-11 04:02:00,2025-02-11 08:02:00,2025-02-11 11:40:03,6,5,,complete,78,
14417,sar,routine,2025-02-11 01:50:00,2025-02-11 05:50:00,2025-02-11 10:37:58,6,5,25,complete,27,
14418,training,routine,2025-02-11 06:23:00,2025-02-11 06:23:00,2025-02-11 14:52:43,6,,23,complete,,
14419,transport,urgent,2025-02-11 20:52:00,2025-02-12 00:52:00,2025-02-12 11:56:02,6,2,,complete,9,
14420,training,routine,2025-02-11 00:32:00,2025-02-11 03:32:00,2025-02-11 12:01:50,6,,16,complete,,
14421,sar,critical,2025-02-11 07:20:00,2025-02-11 11:20:00,2025-02-11 14:38:30,6,1,3,cancelled,37,
14422,cargo,routine,2025-02-12 07:59:00,2025-02-12 10:59:00,2025-02-12 18:44:01,1,2,20,cancelled,,10.3
14423,training,routine,2025-02-12 01:42:00,2025-02-12 01:42:00,2025-02-12 13:23:25,1,,10,complete,,
14424,medevac,routine,2025-02-12 02:25:00,2025-02-12 04:25:00,2025-02-12 10:39:51,1,5,22,complete,17,
14425,medevac,routine,2025-02-12 21:46:00,2025-02-13 00:46:00,2025-02-13 06:26:07,1,4,41,complete,60,
